trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,fare_amount,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,traffic_condition_Very High,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Foggy,weather_condition_Rainy,weather_condition_Snowy
9.84,16.17,1.0,9,1,36.24,0,0,1,0,1,0,0,0,0
0.51,2.87,5.0,17,0,8.42,0,0,1,0,1,0,0,0,0
1.27,1.0,1.0,13,0,5.98,0,0,1,0,0,1,0,0,0
0.5,1.0,1.0,9,0,8.63,0,0,1,0,0,1,0,0,0
7.97,22.22,1.0,6,1,45.02,0,0,0,1,0,1,0,0,0
4.75,10.54,1.0,6,0,22.83,1,0,0,0,0,1,0,0,0
1.15,2.82,1.0,6,1,7.3,1,0,0,0,1,0,0,0,0
6.03,18.97,4.0,0,0,41.51,0,0,0,1,1,0,0,0,0
2.22,6.76,1.0,13,1,9.55,0,1,0,0,1,0,0,0,0
5.55,10.36,2.0,17,0,24.45,0,0,1,0,1,0,0,0,0
9.11,17.71,1.0,12,1,35.8,0,0,1,0,0,0,0,1,0
0.63,1.0,1.0,7,0,8.0,0,0,1,0,0,1,0,0,0
2.57,5.11,1.0,7,0,23.22,1,0,0,0,0,0,0,0,1
13.16,10.58,1.0,9,1,46.5,0,0,1,0,0,0,1,0,0
4.92,7.51,2.0,16,0,23.62,0,0,1,0,0,0,0,0,1
6.33,10.55,1.0,5,0,25.95,0,0,1,0,1,0,0,0,0
4.54,7.4,4.0,14,1,16.9,0,0,1,0,0,1,0,0,0
0.5,1.0,2.0,14,0,3.84,0,0,1,0,1,0,0,0,0
1.45,2.4,2.0,15,0,8.71,1,0,0,0,0,1,0,0,0
4.72,6.77,5.0,7,1,20.11,0,0,1,0,1,0,0,0,0
1.88,6.93,5.0,18,0,22.92,0,0,0,1,1,0,0,0,0
0.5,1.82,2.0,19,1,7.52,1,0,0,0,0,0,0,1,0
14.85,28.51,1.0,14,1,61.22,0,0,1,0,0,0,0,0,1
12.61,27.67,2.0,5,0,57.81,1,0,0,0,1,0,0,0,0
15.38,36.3,1.0,7,0,73.67,1,0,0,0,0,0,1,0,0
2.22,6.3,5.0,15,0,12.99,0,0,1,0,1,0,0,0,0
1.75,1.0,1.0,12,1,9.08,0,0,1,0,0,0,0,1,0
9.95,16.75,1.0,17,1,38.1,0,0,1,0,0,0,0,1,0
6.74,8.55,1.0,23,1,20.74,0,1,0,0,1,0,0,0,0
2.4,5.2,1.0,7,1,17.33,1,0,0,0,0,1,0,0,0
4.6,8.6,1.0,13,0,18.16,1,0,0,0,1,0,0,0,0
7.2,10.53,1.0,10,0,28.43,0,0,1,0,0,0,0,1,0
0.61,1.0,1.0,5,1,7.16,0,0,1,0,0,1,0,0,0
7.79,14.07,1.0,23,0,25.5,0,0,1,0,1,0,0,0,0
1.69,4.95,5.0,1,1,17.31,0,0,0,1,1,0,0,0,0
12.58,21.24,1.0,12,1,41.94,0,0,1,0,0,1,0,0,0
19.08,27.16,1.0,0,0,46.62,0,1,0,0,1,0,0,0,0
5.9,8.88,1.0,3,0,23.58,0,0,1,0,1,0,0,0,0
11.33,15.42,1.0,22,0,27.83,0,1,0,0,1,0,0,0,0
1.41,4.23,1.0,1,0,13.93,1,0,0,0,0,1,0,0,0
5.18,10.44,1.0,20,0,21.93,0,0,1,0,0,1,0,0,0
10.14,16.72,2.0,19,0,39.18,0,0,1,0,0,1,0,0,0
2.27,7.83,2.0,15,0,12.32,0,0,1,0,0,1,0,0,0
8.19,15.11,2.0,2,0,35.1,0,0,1,0,0,0,0,1,0
8.79,7.86,1.0,16,0,21.74,0,1,0,0,1,0,0,0,0
1.42,2.89,3.0,4,1,8.31,0,1,0,0,0,1,0,0,0
6.66,4.79,1.0,7,0,19.9,0,1,0,0,0,0,0,1,0
11.81,24.22,1.0,11,0,41.74,0,0,1,0,1,0,0,0,0
5.53,8.41,2.0,22,1,18.52,0,1,0,0,0,1,0,0,0
0.5,1.0,4.0,11,0,3.47,0,1,0,0,0,1,0,0,0
0.5,1.0,1.0,0,1,7.61,1,0,0,0,1,0,0,0,0
3.53,7.62,1.0,0,0,15.42,0,0,1,0,1,0,0,0,0
2.08,2.93,4.0,16,0,7.77,0,1,0,0,0,1,0,0,0
8.05,12.14,1.0,1,0,23.08,0,1,0,0,1,0,0,0,0
2.01,10.58,1.0,16,0,10.8,1,0,0,0,0,0,0,1,0
3.1,5.67,1.0,19,0,15.26,0,1,0,0,0,0,0,1,0
15.07,23.96,1.0,8,0,38.23,0,1,0,0,1,0,0,0,0
10.44,10.58,1.0,11,1,37.5,0,0,1,0,0,1,0,0,0
0.8,1.79,5.0,3,0,8.46,0,1,0,0,0,1,0,0,0
4.48,11.42,1.0,12,0,17.82,0,0,1,0,1,0,0,0,0
0.5,1.0,5.0,3,0,6.31,0,0,1,0,0,1,0,0,0
5.25,9.65,1.0,6,0,19.62,0,0,1,0,1,0,0,0,0
8.69,11.56,5.0,13,1,24.62,0,1,0,0,1,0,0,0,0
1.01,1.0,2.0,8,0,14.8,0,0,0,1,1,0,0,0,0
2.73,5.86,1.0,22,0,15.59,0,0,1,0,0,0,1,0,0
4.06,6.35,2.0,0,1,18.21,0,0,1,0,0,0,0,1,0
0.5,1.0,1.0,3,0,6.95,0,0,1,0,1,0,0,0,0
11.45,25.99,1.0,0,0,52.75,1,0,0,0,0,1,0,0,0
3.72,7.08,2.0,21,0,15.31,0,0,1,0,1,0,0,0,0
3.99,4.19,3.0,9,0,17.49,0,0,1,0,0,1,0,0,0
11.23,27.92,1.0,1,0,61.91,1,0,0,0,0,0,0,1,0
6.89,11.64,1.0,14,0,26.1,0,0,1,0,0,1,0,0,0
3.53,8.9,1.0,2,0,20.94,1,0,0,0,1,0,0,0,0
12.39,14.68,1.0,22,0,33.87,0,1,0,0,0,1,0,0,0
2.31,4.75,2.0,8,0,19.26,0,0,0,1,0,1,0,0,0
6.64,9.54,1.0,16,0,24.68,0,0,1,0,0,0,0,1,0
3.55,7.01,1.0,20,0,16.04,0,0,1,0,1,0,0,0,0
8.55,10.45,2.0,12,0,21.36,0,1,0,0,1,0,0,0,0
2.2,3.08,2.0,2,0,11.15,0,0,1,0,0,0,0,0,1
1.7,2.37,1.0,3,0,10.29,0,1,0,0,0,1,0,0,0
20.03,36.57,4.0,3,0,67.68,0,0,1,0,0,1,0,0,0
0.86,1.0,2.0,10,0,6.44,0,0,1,0,1,0,0,0,0
5.64,10.58,1.0,6,0,28.72,1,0,0,0,1,0,0,0,0
2.0,3.81,2.0,10,0,9.71,0,0,1,0,0,0,1,0,0
0.5,3.89,1.0,23,1,4.73,0,1,0,0,1,0,0,0,0
0.5,1.0,1.0,10,1,3.4,0,1,0,0,0,0,0,0,1
1.54,1.97,1.0,9,0,9.67,0,0,1,0,1,0,0,0,0
16.13,30.25,1.0,4,1,53.96,0,0,1,0,1,0,0,0,0
2.66,10.48,1.0,12,0,19.65,0,0,0,1,1,0,0,0,0
6.97,15.17,2.0,9,0,39.36,1,0,0,0,0,0,0,1,0
4.59,5.26,2.0,6,0,16.18,0,1,0,0,1,0,0,0,0
6.94,15.95,1.0,18,0,33.59,1,0,0,0,1,0,0,0,0
5.82,10.96,1.0,18,0,17.76,0,1,0,0,1,0,0,0,0
11.38,21.44,3.0,18,1,42.09,0,0,1,0,0,1,0,0,0
2.66,5.45,1.0,11,0,12.68,0,0,1,0,1,0,0,0,0
3.48,8.74,1.0,19,0,16.84,0,0,1,0,1,0,0,0,0
17.96,28.83,1.0,21,0,46.03,0,1,0,0,1,0,0,0,0
17.85,28.02,3.0,4,0,45.37,0,1,0,0,0,1,0,0,0
4.35,9.23,2.0,23,0,14.55,0,1,0,0,0,1,0,0,0
12.13,25.77,1.0,13,0,55.91,1,0,0,0,0,0,0,1,0
5.18,19.26,2.0,11,1,35.06,0,0,0,1,1,0,0,0,0
5.51,14.93,1.0,20,0,32.51,1,0,0,0,0,0,0,1,0
1.83,3.11,1.0,10,0,6.49,0,0,1,0,1,0,0,0,0
7.15,12.94,1.0,4,0,18.93,0,1,0,0,1,0,0,0,0
1.65,1.78,2.0,15,1,8.66,0,1,0,0,0,1,0,0,0
3.22,5.78,1.0,17,0,12.16,0,1,0,0,1,0,0,0,0
1.86,5.21,3.0,4,1,12.45,0,0,1,0,0,0,1,0,0
0.59,1.0,4.0,15,0,6.93,1,0,0,0,0,0,0,1,0
0.57,3.09,2.0,11,0,7.89,1,0,0,0,1,0,0,0,0
5.66,17.59,3.0,1,1,39.27,0,0,0,1,0,1,0,0,0
4.21,6.28,2.0,5,1,15.69,0,1,0,0,0,0,0,1,0
13.32,21.33,2.0,22,1,48.1,0,0,1,0,0,0,1,0,0
14.45,32.12,1.0,20,0,72.54,1,0,0,0,0,0,0,1,0
3.23,7.75,1.0,3,0,16.43,0,0,1,0,1,0,0,0,0
9.46,13.58,1.0,12,0,26.44,0,1,0,0,0,0,0,1,0
11.8,20.13,1.0,9,1,33.53,0,1,0,0,0,1,0,0,0
8.51,17.36,1.0,16,1,36.56,1,0,0,0,0,1,0,0,0
1.32,3.37,1.0,13,0,5.76,0,1,0,0,1,0,0,0,0
6.2,8.81,3.0,14,0,18.51,0,1,0,0,0,1,0,0,0
2.66,2.63,1.0,7,0,11.39,0,0,1,0,0,1,0,0,0
4.43,8.73,1.0,22,0,18.22,0,0,1,0,1,0,0,0,0
0.5,1.0,2.0,23,0,6.72,0,0,1,0,0,0,0,1,0
1.09,1.0,1.0,17,0,9.32,0,0,1,0,1,0,0,0,0
11.6,26.69,1.0,2,0,57.88,1,0,0,0,0,0,0,1,0
0.5,1.0,1.0,16,1,5.82,1,0,0,0,1,0,0,0,0
4.31,12.08,3.0,23,1,27.85,1,0,0,0,0,0,0,1,0
5.91,3.68,6.0,23,1,18.54,0,1,0,0,0,1,0,0,0
0.5,1.0,2.0,6,1,3.0,0,1,0,0,0,1,0,0,0
2.05,3.06,1.0,15,0,7.83,0,1,0,0,1,0,0,0,0
2.9,5.65,4.0,4,1,16.2,1,0,0,0,0,1,0,0,0
2.9,7.49,5.0,3,0,18.63,0,0,1,0,0,0,0,0,1
2.1,4.37,2.0,9,0,16.74,1,0,0,0,0,0,0,1,0
0.5,1.02,3.0,12,0,4.5,0,1,0,0,1,0,0,0,0
10.46,21.4,1.0,9,1,39.75,0,0,1,0,0,0,1,0,0
2.03,3.25,4.0,21,0,13.89,0,0,0,1,1,0,0,0,0
8.7,23.94,1.0,11,0,50.9,0,0,0,1,0,1,0,0,0
10.84,24.95,2.0,0,1,49.55,1,0,0,0,1,0,0,0,0
15.09,31.79,2.0,20,0,67.39,1,0,0,0,1,0,0,0,0
4.39,11.09,4.0,19,0,34.04,0,0,0,1,0,0,0,1,0
2.89,6.58,2.0,19,0,18.17,1,0,0,0,1,0,0,0,0
3.15,13.0,1.0,6,1,25.96,0,0,0,1,0,1,0,0,0
9.98,15.71,1.0,8,1,31.06,0,1,0,0,0,0,0,1,0
1.6,6.38,2.0,12,0,7.55,0,0,1,0,1,0,0,0,0
3.71,6.74,5.0,13,1,12.21,0,1,0,0,1,0,0,0,0
18.58,29.33,1.0,11,0,48.53,0,1,0,0,0,1,0,0,0
13.15,29.76,2.0,7,1,66.12,1,0,0,0,0,0,0,1,0
11.23,32.53,1.0,21,0,66.31,0,0,0,1,1,0,0,0,0
4.0,9.64,2.0,17,1,14.6,0,1,0,0,1,0,0,0,0
7.15,16.43,1.0,15,0,26.98,0,0,1,0,1,0,0,0,0
8.65,17.53,3.0,10,0,34.78,0,0,1,0,0,0,0,1,0
0.65,1.0,3.0,15,0,5.12,0,0,1,0,1,0,0,0,0
6.29,8.69,1.0,13,1,22.81,0,0,1,0,0,0,1,0,0
9.88,21.33,2.0,2,0,44.11,1,0,0,0,1,0,0,0,0
1.46,2.63,1.0,20,0,9.89,0,1,0,0,0,0,0,1,0
12.14,17.27,1.0,1,1,30.39,0,1,0,0,1,0,0,0,0
7.01,12.52,1.0,2,0,22.1,0,1,0,0,0,1,0,0,0
0.5,1.0,1.0,21,0,4.21,0,0,1,0,1,0,0,0,0
2.47,3.1,1.0,4,1,11.67,0,0,1,0,1,0,0,0,0
7.36,15.78,1.0,9,0,29.69,0,0,1,0,1,0,0,0,0
2.81,7.62,1.0,19,0,20.82,1,0,0,0,1,0,0,0,0
10.03,10.58,1.0,1,0,26.87,0,1,0,0,1,0,0,0,0
11.38,18.78,1.0,11,1,29.58,0,1,0,0,0,1,0,0,0
0.87,1.0,3.0,4,1,8.54,1,0,0,0,0,0,0,1,0
5.77,12.87,1.0,4,0,41.59,0,0,0,1,0,0,0,1,0
5.69,8.9,2.0,22,0,21.91,0,0,1,0,1,0,0,0,0
3.69,2.95,1.0,0,1,14.32,0,0,1,0,1,0,0,0,0
9.56,17.11,3.0,23,0,33.5,0,0,1,0,1,0,0,0,0
10.02,19.87,3.0,11,0,33.56,0,0,1,0,1,0,0,0,0
4.95,7.83,2.0,11,0,16.12,0,0,1,0,1,0,0,0,0
9.49,20.47,1.0,23,0,48.62,1,0,0,0,0,0,0,1,0
10.44,21.83,2.0,16,0,46.13,1,0,0,0,1,0,0,0,0
15.83,22.52,1.0,20,0,43.54,0,1,0,0,0,0,1,0,0
2.56,5.99,3.0,9,0,15.44,0,0,1,0,0,0,1,0,0
13.16,21.16,5.0,16,0,49.78,0,0,1,0,0,0,0,1,0
1.74,1.93,4.0,16,0,6.77,0,1,0,0,1,0,0,0,0
3.39,9.8,1.0,17,1,24.12,1,0,0,0,1,0,0,0,0
3.27,8.27,1.0,1,0,16.54,0,0,1,0,0,1,0,0,0
9.66,12.39,1.0,10,0,26.62,0,1,0,0,1,0,0,0,0
10.39,23.7,1.0,16,0,52.67,1,0,0,0,0,0,0,1,0
6.61,13.03,6.0,11,1,30.11,1,0,0,0,0,1,0,0,0
5.49,18.37,2.0,5,0,33.02,1,0,0,0,0,1,0,0,0
3.83,12.59,1.0,8,1,25.38,1,0,0,0,0,1,0,0,0
1.42,4.36,2.0,4,0,12.74,0,0,1,0,0,0,0,0,1
12.34,21.92,5.0,19,0,43.08,0,0,1,0,1,0,0,0,0
10.61,29.9,2.0,20,0,64.96,0,0,0,1,1,0,0,0,0
3.88,8.05,1.0,8,0,13.93,0,1,0,0,1,0,0,0,0
0.5,2.66,1.0,22,0,8.88,1,0,0,0,0,1,0,0,0
14.61,27.56,6.0,7,1,52.96,0,0,1,0,1,0,0,0,0
0.5,1.03,1.0,19,0,5.44,0,1,0,0,1,0,0,0,0
9.73,16.71,2.0,7,1,27.98,0,1,0,0,1,0,0,0,0
4.61,10.14,1.0,20,0,33.12,0,0,0,1,0,1,0,0,0
2.14,5.43,4.0,22,1,18.45,1,0,0,0,0,0,0,1,0
9.76,19.46,1.0,5,1,35.49,0,0,1,0,1,0,0,0,0
13.59,30.53,1.0,2,1,67.51,1,0,0,0,1,0,0,0,0
6.32,14.41,1.0,4,0,28.57,0,0,1,0,0,1,0,0,0
0.5,3.78,1.0,6,1,8.36,1,0,0,0,1,0,0,0,0
5.62,7.69,3.0,3,0,16.63,0,1,0,0,1,0,0,0,0
10.14,19.53,1.0,6,0,37.93,0,0,1,0,0,0,1,0,0
15.88,30.25,3.0,4,0,60.49,0,0,1,0,0,0,0,1,0
1.58,7.83,6.0,10,0,18.8,0,0,0,1,1,0,0,0,0
12.88,31.43,1.0,14,0,61.91,1,0,0,0,0,0,1,0,0
6.44,14.06,1.0,1,1,30.09,1,0,0,0,1,0,0,0,0
4.04,8.85,1.0,12,0,18.19,1,0,0,0,1,0,0,0,0
1.13,1.57,3.0,21,1,6.86,0,0,1,0,0,0,0,1,0
1.37,1.0,1.0,6,0,8.21,0,0,1,0,1,0,0,0,0
2.97,5.41,1.0,7,0,13.87,0,0,1,0,1,0,0,0,0
2.74,9.11,1.0,5,0,16.7,1,0,0,0,0,1,0,0,0
16.41,27.26,1.0,23,0,43.6,0,1,0,0,1,0,0,0,0
8.94,13.63,4.0,6,1,29.25,0,0,1,0,1,0,0,0,0
12.74,20.44,4.0,17,0,46.86,0,0,1,0,0,0,1,0,0
2.31,3.14,1.0,21,1,8.37,0,0,1,0,1,0,0,0,0
7.84,18.79,2.0,21,0,45.49,0,0,0,1,1,0,0,0,0
6.78,16.8,2.0,19,0,47.08,0,0,0,1,0,0,0,1,0
14.31,27.53,2.0,6,0,47.74,0,0,1,0,1,0,0,0,0
18.92,35.4,1.0,2,0,63.39,0,0,1,0,1,0,0,0,0
0.5,1.0,1.0,4,0,10.42,1,0,0,0,0,0,0,0,1
8.97,19.16,2.0,0,0,35.36,0,0,1,0,0,0,1,0,0
0.5,1.0,2.0,14,0,3.0,0,1,0,0,1,0,0,0,0
6.37,13.77,1.0,2,1,34.98,1,0,0,0,0,0,1,0,0
2.71,8.33,1.0,7,0,21.24,1,0,0,0,0,0,1,0,0
2.93,5.22,1.0,8,0,12.35,0,1,0,0,0,1,0,0,0
3.48,8.01,1.0,14,0,19.82,1,0,0,0,0,1,0,0,0
7.77,13.58,1.0,9,1,29.46,0,0,1,0,1,0,0,0,0
3.25,6.01,1.0,1,1,11.51,0,1,0,0,1,0,0,0,0
10.56,23.69,1.0,19,1,51.39,1,0,0,0,0,1,0,0,0
4.15,5.77,3.0,4,0,15.65,0,1,0,0,0,0,0,1,0
0.57,1.0,1.0,18,0,8.14,0,0,1,0,0,1,0,0,0
12.25,30.77,2.0,12,1,53.69,1,0,0,0,1,0,0,0,0
2.69,10.77,2.0,10,0,19.94,0,0,0,1,1,0,0,0,0
4.54,8.94,1.0,0,0,20.76,0,0,1,0,0,1,0,0,0
9.25,25.39,1.0,21,0,54.69,0,0,0,1,0,1,0,0,0
3.23,6.72,3.0,14,0,8.33,0,1,0,0,1,0,0,0,0
0.5,1.93,1.0,17,0,4.61,0,1,0,0,0,1,0,0,0
3.75,4.74,4.0,15,0,10.64,0,1,0,0,0,0,0,1,0
8.21,14.54,2.0,0,0,29.78,0,0,1,0,1,0,0,0,0
8.91,22.82,3.0,10,1,50.44,0,0,0,1,1,0,0,0,0
8.0,11.87,2.0,8,0,24.47,0,1,0,0,0,0,1,0,0
1.78,5.51,1.0,22,0,10.15,0,0,1,0,1,0,0,0,0
4.33,10.27,5.0,10,0,24.68,1,0,0,0,0,1,0,0,0
11.12,10.58,1.0,12,0,41.37,0,0,1,0,0,0,0,1,0
0.86,1.19,1.0,1,0,8.4,1,0,0,0,1,0,0,0,0
2.6,10.58,1.0,13,0,13.84,0,0,1,0,1,0,0,0,0
2.59,4.43,2.0,5,0,11.41,0,1,0,0,0,1,0,0,0
4.53,10.58,1.0,7,0,25.04,1,0,0,0,0,1,0,0,0
0.56,3.21,1.0,15,0,5.35,0,0,1,0,1,0,0,0,0
5.85,13.0,3.0,20,0,25.58,0,0,1,0,0,1,0,0,0
1.58,1.0,1.0,11,0,6.26,0,0,1,0,0,0,0,1,0
0.96,2.83,1.0,5,0,9.6,0,0,1,0,0,1,0,0,0
4.13,10.93,1.0,2,1,18.7,0,0,1,0,0,0,1,0,0
10.71,19.94,1.0,13,0,35.71,0,0,1,0,1,0,0,0,0
9.75,20.55,5.0,1,0,36.82,0,0,1,0,0,1,0,0,0
4.4,13.48,1.0,10,0,30.72,0,0,0,1,0,1,0,0,0
3.4,7.46,2.0,21,0,21.75,0,0,0,1,1,0,0,0,0
4.05,9.63,1.0,2,0,18.76,0,0,1,0,0,0,0,1,0
2.46,5.31,1.0,17,0,10.83,0,1,0,0,0,0,0,1,0
1.84,2.15,1.0,0,0,11.31,0,0,1,0,0,0,0,1,0
5.28,8.5,1.0,23,0,13.71,0,1,0,0,1,0,0,0,0
2.5,8.9,4.0,0,0,14.94,0,0,1,0,0,0,0,1,0
2.71,3.1,3.0,11,1,7.47,0,1,0,0,1,0,0,0,0
8.55,21.33,1.0,14,1,40.84,1,0,0,0,1,0,0,0,0
7.4,19.95,1.0,5,1,50.66,0,0,0,1,0,0,1,0,0
0.64,2.58,2.0,15,0,3.99,0,1,0,0,1,0,0,0,0
0.63,1.98,3.0,11,0,8.41,1,0,0,0,0,0,0,1,0
2.82,7.63,1.0,2,0,12.29,0,1,0,0,0,0,0,1,0
0.77,1.0,1.0,22,0,10.77,0,0,0,1,1,0,0,0,0
7.31,13.41,1.0,1,0,27.53,0,0,1,0,1,0,0,0,0
7.82,23.27,5.0,6,0,59.03,0,0,0,1,0,0,0,0,1
8.36,22.08,4.0,1,0,51.11,0,0,0,1,1,0,0,0,0
2.49,10.58,1.0,20,1,11.57,0,1,0,0,0,1,0,0,0
0.5,3.31,3.0,6,1,7.9,1,0,0,0,0,0,0,1,0
2.31,10.58,1.0,10,0,6.4,0,1,0,0,0,1,0,0,0
9.02,12.91,3.0,13,0,22.01,0,1,0,0,0,1,0,0,0
9.81,9.36,1.0,2,0,24.34,0,1,0,0,0,1,0,0,0
7.53,16.13,1.0,13,0,25.1,0,0,1,0,1,0,0,0,0
3.0,6.15,1.0,10,0,12.83,0,0,1,0,1,0,0,0,0
2.53,5.53,1.0,3,0,17.39,1,0,0,0,1,0,0,0,0
7.28,10.32,3.0,16,0,22.88,0,0,1,0,1,0,0,0,0
0.9,2.48,1.0,9,0,6.32,0,1,0,0,1,0,0,0,0
1.35,3.12,2.0,20,0,12.01,1,0,0,0,1,0,0,0,0
10.67,27.34,2.0,7,0,48.79,1,0,0,0,1,0,0,0,0
17.16,34.33,1.0,17,0,67.7,0,0,1,0,0,0,0,1,0
1.81,4.92,3.0,2,0,13.65,0,0,1,0,0,0,0,1,0
7.09,11.26,4.0,6,0,18.5,0,1,0,0,1,0,0,0,0
9.66,15.72,1.0,9,1,34.13,0,0,1,0,1,0,0,0,0
9.12,18.84,2.0,19,0,40.47,0,0,1,0,0,0,0,1,0
4.2,12.28,4.0,8,0,20.51,0,0,1,0,0,0,1,0,0
0.5,1.17,2.0,13,0,4.54,0,0,1,0,1,0,0,0,0
7.0,16.55,2.0,22,0,35.49,1,0,0,0,1,0,0,0,0
2.33,3.21,2.0,13,0,12.37,1,0,0,0,1,0,0,0,0
4.79,4.84,1.0,10,1,16.56,0,0,1,0,0,1,0,0,0
4.07,9.07,1.0,3,0,14.91,0,1,0,0,0,0,0,1,0
14.65,24.66,1.0,5,0,38.9,0,1,0,0,0,1,0,0,0
1.67,3.75,4.0,21,0,8.82,1,0,0,0,0,0,0,1,0
8.93,21.62,2.0,21,0,39.22,1,0,0,0,1,0,0,0,0
0.86,1.51,2.0,2,0,6.46,0,1,0,0,1,0,0,0,0
0.5,1.0,1.0,1,0,11.13,0,0,0,1,1,0,0,0,0
4.55,6.93,3.0,2,0,13.46,0,1,0,0,1,0,0,0,0
0.78,1.26,1.0,8,1,9.96,1,0,0,0,0,1,0,0,0
11.04,20.11,4.0,18,0,45.65,0,0,1,0,0,0,0,1,0
19.68,31.51,1.0,18,0,52.26,0,1,0,0,0,1,0,0,0
4.55,12.46,2.0,16,0,19.44,0,0,1,0,1,0,0,0,0
2.39,3.25,6.0,17,0,12.28,0,1,0,0,1,0,0,0,0
4.56,11.39,1.0,10,0,17.25,0,0,1,0,1,0,0,0,0
10.28,26.81,2.0,11,0,56.38,0,0,0,1,1,0,0,0,0
0.5,1.0,1.0,2,0,8.51,0,0,1,0,1,0,0,0,0
7.12,10.58,3.0,17,0,27.05,0,0,1,0,1,0,0,0,0
7.6,17.05,2.0,23,0,39.46,1,0,0,0,0,0,0,1,0
8.12,16.66,1.0,5,0,34.36,0,0,1,0,0,0,0,1,0
2.22,6.4,4.0,6,0,10.68,0,0,1,0,1,0,0,0,0
10.02,27.0,1.0,0,0,63.29,0,0,0,1,0,1,0,0,0
0.77,2.07,1.0,5,1,7.29,0,1,0,0,1,0,0,0,0
1.78,5.8,2.0,17,1,13.45,0,0,1,0,1,0,0,0,0
10.74,16.63,1.0,21,0,28.47,0,1,0,0,0,1,0,0,0
0.5,1.0,1.0,18,0,7.95,1,0,0,0,1,0,0,0,0
2.28,2.9,2.0,6,0,10.17,0,0,1,0,0,0,0,1,0
1.93,1.21,1.0,18,0,7.3,0,1,0,0,0,1,0,0,0
2.53,4.68,4.0,8,0,12.72,0,0,1,0,0,1,0,0,0
2.28,4.85,3.0,2,0,18.31,0,0,0,1,0,1,0,0,0
0.52,2.57,3.0,22,0,8.87,1,0,0,0,1,0,0,0,0
4.91,7.82,1.0,11,0,15.0,0,1,0,0,0,1,0,0,0
10.56,16.21,1.0,19,1,32.06,0,1,0,0,0,1,0,0,0
7.47,10.33,1.0,23,0,27.99,0,0,1,0,0,0,1,0,0
8.94,16.82,6.0,17,0,35.05,0,0,1,0,1,0,0,0,0
0.68,10.58,1.0,7,0,9.2,1,0,0,0,1,0,0,0,0
14.59,31.36,1.0,12,0,60.09,1,0,0,0,1,0,0,0,0
13.08,24.11,2.0,7,0,50.43,0,0,1,0,0,0,0,1,0
13.85,21.54,2.0,21,0,35.76,0,1,0,0,1,0,0,0,0
6.29,15.65,1.0,16,0,24.84,0,0,1,0,1,0,0,0,0
1.79,7.25,2.0,6,1,13.25,0,0,1,0,0,0,0,1,0
7.67,16.12,1.0,16,0,31.94,1,0,0,0,1,0,0,0,0
10.87,19.2,2.0,22,0,36.35,0,0,1,0,1,0,0,0,0
10.71,20.36,3.0,17,0,31.58,0,1,0,0,1,0,0,0,0
5.9,13.85,2.0,23,0,25.31,0,0,1,0,1,0,0,0,0
0.57,1.0,2.0,1,0,11.31,0,0,0,1,0,1,0,0,0
3.71,9.49,4.0,2,1,24.95,1,0,0,0,1,0,0,0,0
20.28,27.65,4.0,18,0,49.58,0,1,0,0,1,0,0,0,0
7.03,20.74,1.0,0,1,37.51,1,0,0,0,1,0,0,0,0
6.18,11.73,1.0,20,0,27.54,0,0,1,0,0,0,0,1,0
2.51,10.58,3.0,20,1,14.59,0,0,1,0,1,0,0,0,0
3.68,5.03,1.0,9,0,17.04,0,0,1,0,0,1,0,0,0
18.06,31.59,4.0,20,1,59.46,0,0,1,0,1,0,0,0,0
8.78,17.36,1.0,13,0,30.94,0,0,1,0,1,0,0,0,0
12.39,32.64,4.0,12,0,62.99,1,0,0,0,0,0,0,1,0
4.85,8.01,2.0,8,0,21.8,0,0,1,0,0,0,1,0,0
7.96,9.98,3.0,5,1,23.18,0,1,0,0,1,0,0,0,0
2.28,4.89,1.0,5,0,15.61,0,0,1,0,0,1,0,0,0
9.78,26.01,6.0,18,0,49.12,1,0,0,0,0,1,0,0,0
4.46,9.09,1.0,20,0,28.82,1,0,0,0,0,0,0,1,0
4.67,8.26,1.0,9,0,22.1,0,0,1,0,0,0,1,0,0
8.38,14.24,1.0,22,0,23.9,0,1,0,0,0,1,0,0,0
0.53,1.0,1.0,17,1,9.76,0,0,1,0,0,0,0,0,1
13.93,23.09,2.0,20,1,38.85,0,1,0,0,0,1,0,0,0
2.77,6.25,2.0,18,0,14.97,0,0,1,0,0,1,0,0,0
4.69,10.94,4.0,4,0,25.15,1,0,0,0,0,1,0,0,0
0.5,10.58,2.0,10,0,4.54,0,0,1,0,1,0,0,0,0
2.87,8.2,2.0,9,0,18.85,1,0,0,0,0,1,0,0,0
5.59,10.9,2.0,16,0,25.53,1,0,0,0,0,1,0,0,0
0.5,3.72,3.0,3,1,6.05,0,1,0,0,1,0,0,0,0
5.4,10.82,1.0,20,0,25.64,0,0,1,0,0,0,0,1,0
0.89,2.17,1.0,17,1,11.54,1,0,0,0,1,0,0,0,0
11.57,17.85,1.0,0,0,33.71,0,1,0,0,0,0,0,1,0
4.22,8.71,1.0,13,1,17.35,0,0,1,0,1,0,0,0,0
8.52,17.07,2.0,7,1,32.19,0,0,1,0,0,1,0,0,0
2.41,6.67,5.0,1,0,14.44,0,1,0,0,0,1,0,0,0
