trip_distance,trip_duration,passenger_count,pickup_hour,is_weekend,traffic_condition,weather_condition,fare_amount,avg_speed_kmh,is_peak_hour,is_night_ride,fare_per_km,duration_per_km,distance_bucket,hour_period
6.16,10.08,1.0,1,0,Low,Cloudy,20.01,36.67,0,1,3.2484,1.6364,1,0
7.19,10.39,1.0,22,0,Low,Clear,21.99,41.52,0,1,3.0584,1.4451,1,3
6.94,16.24,1.0,10,0,Medium,Foggy,29.17,25.64,0,0,4.2032,2.3401,1,1
0.77,1.0,1.0,17,1,Medium,Rainy,7.82,46.2,1,0,10.1558,1.2987,0,2
16.79,33.77,2.0,18,0,Medium,Foggy,66.21,29.83,1,0,3.9434,2.0113,2,3
2.47,4.79,1.0,12,0,Low,Foggy,11.32,30.94,0,0,4.583,1.9393,0,2
1.11,4.81,1.0,23,1,Very High,Rainy,17.62,13.85,0,1,15.8739,4.3333,0,3
17.57,27.22,3.0,10,1,Low,Clear,42.45,38.73,0,0,2.4161,1.5492,2,1
15.85,32.27,1.0,18,0,High,Clear,65.93,29.47,1,0,4.1596,2.036,2,3
13.27,19.43,1.0,16,0,Low,Cloudy,33.9,40.98,0,0,2.5546,1.4642,1,2
8.52,14.65,1.0,4,0,Medium,Rainy,34.38,34.89,0,1,4.0352,1.7195,1,0
6.4,10.58,1.0,12,0,Very High,Clear,39.92,36.29,0,0,6.2375,1.6531,1,2
0.73,1.0,1.0,19,0,Medium,Cloudy,9.84,43.8,1,0,13.4795,1.3699,0,3
4.2,5.74,1.0,0,0,Low,Clear,13.69,43.9,0,1,3.2595,1.3667,0,0
3.73,8.6,3.0,9,0,Medium,Clear,16.63,26.02,1,0,4.4584,2.3056,0,1
2.41,5.12,1.0,7,0,Medium,Clear,14.19,28.24,1,0,5.888,2.1245,0,1
10.28,24.24,3.0,23,0,High,Rainy,54.27,25.45,0,1,5.2792,2.358,1,3
5.48,17.84,2.0,7,0,Very High,Clear,37.05,18.43,1,0,6.7609,3.2555,1,1
0.68,1.54,1.0,18,0,Low,Rainy,8.62,26.49,1,0,12.6765,2.2647,0,3
1.99,2.64,1.0,5,0,Medium,Cloudy,11.07,45.23,0,1,5.5628,1.3266,0,0
9.2,14.66,1.0,11,0,Medium,Cloudy,32.33,37.65,0,0,3.5141,1.5935,1,1
0.63,2.77,1.0,6,0,Very High,Rainy,10.29,13.65,0,0,16.3333,4.3968,0,1
15.24,27.03,4.0,15,0,Medium,Cloudy,50.31,33.83,0,0,3.3012,1.7736,2,2
5.47,12.24,2.0,8,0,High,Clear,29.39,26.81,1,0,5.3729,2.2377,1,1
5.24,11.98,4.0,20,0,Medium,Clear,22.54,26.24,1,0,4.3015,2.2863,1,3
7.18,16.25,3.0,21,1,High,Cloudy,34.05,26.51,0,0,4.7423,2.2632,1,3
13.93,25.23,1.0,9,0,Medium,Cloudy,50.17,33.13,1,0,3.6016,1.8112,1,1
3.42,9.19,1.0,9,0,Very High,Clear,26.53,22.33,1,0,7.7573,2.6871,0,1
9.07,16.5,1.0,9,1,Medium,Cloudy,34.81,32.98,1,0,3.8379,1.8192,1,1
6.67,13.53,3.0,19,0,High,Clear,32.48,29.58,1,0,4.8696,2.0285,1,3
2.49,8.02,4.0,15,0,Medium,Rainy,13.02,18.63,0,0,5.2289,3.2209,0,2
12.77,25.51,1.0,16,1,Medium,Foggy,48.2,30.04,0,0,3.7745,1.9977,1,2
8.59,10.85,1.0,20,0,Low,Cloudy,23.85,47.5,1,0,2.7765,1.2631,1,3
15.21,29.62,3.0,13,0,Medium,Foggy,54.71,30.81,0,0,3.597,1.9474,2,2
16.16,30.64,4.0,18,0,Medium,Cloudy,55.36,31.64,1,0,3.4257,1.896,2,3
9.86,14.84,1.0,20,0,Low,Cloudy,30.43,39.87,1,0,3.0862,1.5051,1,3
14.51,22.11,1.0,20,0,Low,Clear,39.73,39.38,1,0,2.7381,1.5238,1,3
9.56,18.76,1.0,16,1,Medium,Clear,32.14,30.58,0,0,3.3619,1.9623,1,2
9.12,10.58,1.0,13,0,Medium,Foggy,32.98,51.72,0,0,3.6162,1.1601,1,2
7.71,14.1,3.0,7,0,Medium,Clear,30.59,32.81,1,0,3.9676,1.8288,1,1
11.18,22.12,1.0,20,0,Medium,Clear,40.67,30.33,1,0,3.6377,1.9785,1,3
1.38,1.0,2.0,20,0,Low,Clear,8.97,82.8,1,0,6.5,0.7246,0,3
17.02,22.94,1.0,8,1,Low,Cloudy,43.28,44.52,1,0,2.5429,1.3478,2,1
0.5,1.0,1.0,12,0,Low,Clear,3.57,30.0,0,0,7.14,2.0,0,2
13.98,29.14,3.0,16,0,High,Cloudy,60.81,28.79,0,0,4.3498,2.0844,1,2
1.1,5.67,2.0,18,0,Medium,Cloudy,10.42,11.64,1,0,9.4727,5.1545,0,3
3.27,12.42,1.0,6,0,Very High,Rainy,26.84,15.8,0,0,8.208,3.7982,0,1
10.89,15.19,1.0,16,1,Low,Clear,27.54,43.02,0,0,2.5289,1.3949,1,2
1.4,5.25,1.0,0,0,High,Cloudy,12.64,16.0,0,1,9.0286,3.75,0,0
13.63,27.62,1.0,4,1,Medium,Rainy,56.2,29.61,0,1,4.1233,2.0264,1,0
14.28,22.36,2.0,5,0,Low,Rainy,40.77,38.32,0,1,2.855,1.5658,1,0
5.67,10.47,1.0,1,1,Medium,Clear,22.94,32.49,0,1,4.0459,1.8466,1,0
0.5,2.19,1.0,15,0,Medium,Clear,5.57,13.7,0,0,11.14,4.38,0,2
2.71,6.68,3.0,21,0,Medium,Cloudy,13.42,24.34,0,0,4.952,2.4649,0,3
7.68,15.68,1.0,4,1,Medium,Foggy,28.47,29.39,0,1,3.707,2.0417,1,0
7.99,19.05,1.0,11,1,Medium,Cloudy,29.66,25.17,0,0,3.7121,2.3842,1,1
2.41,9.33,3.0,2,0,Medium,Snowy,18.51,15.5,0,1,7.6805,3.8714,0,0
8.04,14.87,2.0,15,0,High,Clear,34.06,32.44,0,0,4.2363,1.8495,1,2
6.21,15.46,1.0,5,1,High,Rainy,35.38,24.1,0,1,5.6973,2.4895,1,0
12.11,22.26,2.0,14,0,Low,Rainy,35.96,32.64,0,0,2.9694,1.8382,1,2
0.91,4.12,1.0,14,0,High,Foggy,8.33,13.25,0,0,9.1538,4.5275,0,2
11.45,23.49,3.0,15,0,Medium,Clear,47.56,29.25,0,0,4.1537,2.0515,1,2
6.23,6.47,4.0,19,0,Low,Cloudy,18.75,57.77,1,0,3.0096,1.0385,1,3
3.35,5.5,2.0,11,0,Low,Cloudy,12.59,36.55,0,0,3.7582,1.6418,0,1
8.01,16.58,1.0,9,0,Medium,Rainy,34.33,28.99,1,0,4.2859,2.0699,1,1
0.87,1.0,3.0,1,0,Medium,Clear,6.21,52.2,0,1,7.1379,1.1494,0,0
9.32,20.91,2.0,8,1,High,Cloudy,45.64,26.74,1,0,4.897,2.2436,1,1
0.56,1.0,4.0,10,0,Medium,Cloudy,5.09,33.6,0,0,9.0893,1.7857,0,1
2.86,5.69,1.0,10,0,High,Clear,15.77,30.16,0,0,5.514,1.9895,0,1
9.85,22.5,1.0,21,1,High,Rainy,49.48,26.27,0,0,5.0234,2.2843,1,3
0.56,1.0,2.0,9,1,High,Clear,9.39,33.6,1,0,16.7679,1.7857,0,1
6.98,16.13,3.0,13,0,High,Cloudy,35.08,25.96,0,0,5.0258,2.3109,1,2
3.4,2.25,4.0,8,0,Low,Clear,11.03,90.67,1,0,3.2441,0.6618,0,1
7.76,15.58,2.0,19,0,Medium,Rainy,33.26,29.88,1,0,4.2861,2.0077,1,3
0.5,1.46,3.0,20,0,Medium,Rainy,8.62,20.55,1,0,17.24,2.92,0,3
16.42,28.26,2.0,9,1,Medium,Clear,53.51,34.86,1,0,3.2588,1.7211,2,1
11.08,33.96,1.0,4,0,Very High,Snowy,81.8,19.58,0,1,7.3827,3.065,1,0
1.11,2.74,1.0,7,0,Medium,Rainy,11.09,24.31,1,0,9.991,2.4685,0,1
11.36,23.3,1.0,10,1,Medium,Rainy,44.0,29.25,0,0,3.8732,2.0511,1,1
0.5,1.1,1.0,0,0,Low,Clear,5.78,27.27,0,1,11.56,2.2,0,0
0.5,2.3,1.0,20,0,High,Clear,9.15,13.04,1,0,18.3,4.6,0,3
3.13,7.85,1.0,9,0,Medium,Cloudy,18.47,23.92,1,0,5.901,2.508,0,1
5.37,11.87,1.0,0,0,Low,Clear,16.07,27.14,0,1,2.9926,2.2104,1,0
11.77,35.69,1.0,21,0,Very High,Rainy,76.16,19.79,0,0,6.4707,3.0323,1,3
9.2,22.29,1.0,6,1,High,Clear,40.97,24.76,0,0,4.4533,2.4228,1,1
4.72,8.28,3.0,13,0,High,Clear,20.67,34.2,0,0,4.3792,1.7542,0,2
2.56,2.46,4.0,4,0,Very High,Clear,15.9,62.44,0,1,6.2109,0.9609,0,0
4.44,8.89,1.0,21,0,High,Foggy,23.54,29.97,0,0,5.3018,2.0023,0,3
4.8,5.84,2.0,20,0,Low,Clear,14.43,49.32,1,0,3.0062,1.2167,0,3
1.43,3.16,1.0,5,0,High,Clear,12.74,27.15,0,1,8.9091,2.2098,0,0
12.67,20.33,1.0,15,0,Low,Clear,32.23,37.39,0,0,2.5438,1.6046,1,2
9.47,12.96,2.0,10,1,Low,Clear,23.73,43.84,0,0,2.5058,1.3685,1,1
2.0,5.54,2.0,9,0,Medium,Foggy,12.4,21.66,1,0,6.2,2.77,0,1
0.69,1.1,3.0,14,1,Low,Rainy,4.64,37.64,0,0,6.7246,1.5942,0,2
9.13,17.19,2.0,6,0,Medium,Foggy,32.92,31.87,0,0,3.6057,1.8828,1,1
8.5,19.69,1.0,22,0,Medium,Rainy,35.5,25.9,0,1,4.1765,2.3165,1,3
2.55,5.14,4.0,1,0,Medium,Rainy,15.69,29.77,0,1,6.1529,2.0157,0,0
1.31,3.01,3.0,18,1,Low,Rainy,10.55,26.11,1,0,8.0534,2.2977,0,3
4.53,12.09,3.0,11,0,Medium,Cloudy,18.31,22.48,0,0,4.0419,2.6689,0,1
4.35,7.4,1.0,5,0,Low,Cloudy,15.48,35.27,0,1,3.5586,1.7011,0,0
8.14,15.05,1.0,2,0,Medium,Cloudy,30.26,32.45,0,1,3.7174,1.8489,1,0
4.05,9.21,1.0,1,0,High,Snowy,25.1,26.38,0,1,6.1975,2.2741,0,0
2.56,2.86,1.0,19,0,Low,Cloudy,10.72,53.71,1,0,4.1875,1.1172,0,3
4.21,11.29,4.0,10,0,Medium,Clear,15.15,22.37,0,0,3.5986,2.6817,0,1
2.09,1.0,2.0,2,0,Low,Clear,11.52,125.4,0,1,5.512,0.4785,0,0
1.92,3.85,1.0,21,0,Medium,Rainy,9.75,29.92,0,0,5.0781,2.0052,0,3
0.5,3.2,1.0,4,0,High,Clear,10.78,9.38,0,1,21.56,6.4,0,0
8.44,18.31,2.0,21,1,Medium,Clear,31.09,27.66,0,0,3.6836,2.1694,1,3
3.68,4.51,1.0,22,1,Medium,Cloudy,16.51,48.96,0,1,4.4864,1.2255,0,3
15.98,26.2,3.0,10,1,Low,Snowy,48.32,36.6,0,0,3.0238,1.6395,2,1
5.13,18.74,4.0,2,0,Very High,Rainy,41.4,16.42,0,1,8.0702,3.653,1,0
1.64,2.73,2.0,20,0,Medium,Cloudy,11.6,36.04,1,0,7.0732,1.6646,0,3
16.24,21.9,1.0,7,1,Low,Rainy,44.85,44.49,1,0,2.7617,1.3485,2,1
11.99,21.69,2.0,19,0,Low,Clear,33.28,33.17,1,0,2.7756,1.809,1,3
11.79,19.12,1.0,9,0,Medium,Clear,40.29,37.0,1,0,3.4173,1.6217,1,1
14.9,27.14,1.0,1,0,Medium,Foggy,54.09,32.94,0,1,3.6302,1.8215,1,0
11.45,23.04,2.0,3,0,Medium,Clear,40.03,29.82,0,1,3.4961,2.0122,1,0
7.87,13.39,2.0,17,1,Medium,Rainy,31.09,35.27,1,0,3.9504,1.7014,1,2
1.13,1.0,2.0,18,1,High,Cloudy,10.63,67.8,1,0,9.4071,0.885,0,3
0.5,1.0,1.0,3,1,Medium,Clear,6.23,30.0,0,1,12.46,2.0,0,0
7.67,17.32,3.0,8,0,High,Clear,38.55,26.57,1,0,5.0261,2.2581,1,1
12.74,23.47,5.0,15,0,Medium,Rainy,46.86,32.57,0,0,3.6782,1.8422,1,2
5.25,9.98,4.0,5,1,High,Clear,26.6,31.56,0,1,5.0667,1.901,1,0
1.0,2.27,3.0,3,0,Low,Clear,4.44,26.43,0,1,4.44,2.27,0,0
1.07,4.26,2.0,8,0,High,Cloudy,12.56,15.07,1,0,11.7383,3.9813,0,1
9.26,25.18,2.0,12,0,Very High,Clear,50.46,22.07,0,0,5.4492,2.7192,1,2
4.5,10.58,1.0,8,0,Medium,Clear,18.84,25.52,1,0,4.1867,2.3511,0,1
1.79,2.16,1.0,5,1,Medium,Clear,9.95,49.72,0,1,5.5587,1.2067,0,0
5.41,4.33,3.0,20,0,Low,Clear,14.04,74.97,1,0,2.5952,0.8004,1,3
0.53,1.91,3.0,18,0,Medium,Cloudy,6.18,16.65,1,0,11.6604,3.6038,0,3
6.98,17.24,2.0,13,0,Medium,Snowy,32.83,24.29,0,0,4.7034,2.4699,1,2
2.51,1.37,1.0,20,1,Low,Clear,7.58,109.93,1,0,3.0199,0.5458,0,3
12.78,30.07,1.0,14,0,High,Foggy,60.17,25.5,0,0,4.7081,2.3529,1,2
2.97,9.52,1.0,2,0,High,Clear,21.42,18.72,0,1,7.2121,3.2054,0,0
4.86,13.65,1.0,4,0,Very High,Cloudy,34.47,21.36,0,1,7.0926,2.8086,0,0
0.5,1.0,1.0,20,0,Medium,Rainy,8.08,30.0,1,0,16.16,2.0,0,3
0.6,1.21,4.0,17,0,Medium,Cloudy,6.87,29.75,1,0,11.45,2.0167,0,2
3.99,12.26,1.0,13,0,High,Clear,20.81,19.53,0,0,5.2155,3.0727,0,2
5.23,8.79,1.0,15,1,Medium,Clear,18.54,35.7,0,0,3.5449,1.6807,1,2
7.33,17.51,1.0,13,1,High,Rainy,35.49,25.12,0,0,4.8417,2.3888,1,2
2.76,3.07,6.0,8,0,Medium,Clear,15.64,53.94,1,0,5.6667,1.1123,0,1
9.5,17.61,4.0,14,1,Medium,Cloudy,33.42,32.37,0,0,3.5179,1.8537,1,2
15.74,24.38,1.0,6,0,Low,Clear,37.27,38.74,0,0,2.3679,1.5489,2,1
12.11,18.42,6.0,13,0,Low,Clear,32.98,39.45,0,0,2.7234,1.5211,1,2
0.5,1.0,1.0,5,0,Medium,Rainy,8.17,30.0,0,1,16.34,2.0,0,0
5.24,10.71,1.0,20,0,Medium,Rainy,25.28,29.36,1,0,4.8244,2.0439,1,3
0.89,3.41,2.0,14,0,High,Cloudy,11.14,15.66,0,0,12.5169,3.8315,0,2
2.22,5.63,1.0,19,0,Medium,Clear,13.2,23.66,1,0,5.9459,2.536,0,3
1.23,1.06,5.0,1,0,Medium,Cloudy,9.8,69.62,0,1,7.9675,0.8618,0,0
5.53,12.22,3.0,7,0,Low,Rainy,21.52,27.15,1,0,3.8915,2.2098,1,1
7.7,11.83,1.0,0,0,Low,Cloudy,22.0,39.05,0,1,2.8571,1.5364,1,0
9.7,14.04,1.0,16,0,Low,Snowy,27.59,41.45,0,0,2.8443,1.4474,1,2
6.56,9.35,1.0,18,0,Medium,Clear,22.28,42.1,1,0,3.3963,1.4253,1,3
0.5,1.0,1.0,4,0,Low,Snowy,6.2,30.0,0,1,12.4,2.0,0,0
3.16,3.46,1.0,21,1,Low,Cloudy,9.4,54.8,0,0,2.9747,1.0949,0,3
5.83,14.43,1.0,19,1,High,Rainy,33.38,24.24,1,0,5.7256,2.4751,1,3
0.74,1.0,2.0,15,0,Low,Clear,3.85,44.4,0,0,5.2027,1.3514,0,2
3.45,5.21,3.0,6,0,Low,Cloudy,11.39,39.73,0,0,3.3014,1.5101,0,1
0.5,1.0,1.0,6,1,Very High,Rainy,9.53,30.0,0,0,19.06,2.0,0,1
0.65,4.03,1.0,17,0,Medium,Rainy,9.08,9.68,1,0,13.9692,6.2,0,2
4.05,4.6,1.0,17,0,Low,Clear,13.87,52.83,1,0,3.4247,1.1358,0,2
1.14,2.18,1.0,1,0,Low,Clear,8.9,31.38,0,1,7.807,1.9123,0,0
6.71,11.52,1.0,14,0,Medium,Cloudy,24.86,34.95,0,0,3.7049,1.7168,1,2
9.36,16.91,1.0,13,1,Medium,Foggy,33.19,33.21,0,0,3.5459,1.8066,1,2
12.9,17.76,2.0,17,0,Low,Clear,34.06,43.58,1,0,2.6403,1.3767,1,2
1.79,3.28,4.0,8,0,Low,Clear,9.09,32.74,1,0,5.0782,1.8324,0,1
1.47,2.23,1.0,13,0,Very High,Foggy,12.93,39.55,0,0,8.7959,1.517,0,2
0.88,2.28,2.0,4,0,Medium,Cloudy,8.26,23.16,0,1,9.3864,2.5909,0,0
8.09,14.93,1.0,10,1,Medium,Clear,28.44,32.51,0,0,3.5155,1.8455,1,1
9.81,19.65,4.0,7,0,Medium,Clear,37.52,29.95,1,0,3.8247,2.0031,1,1
0.5,2.21,1.0,4,0,Low,Rainy,5.09,13.57,0,1,10.18,4.42,0,0
0.5,2.16,1.0,4,0,Very High,Clear,11.48,13.89,0,1,22.96,4.32,0,0
6.23,8.45,1.0,16,0,Low,Cloudy,16.99,44.24,0,0,2.7271,1.3563,1,2
9.88,30.79,2.0,21,0,Very High,Clear,60.05,19.25,0,0,6.0779,3.1164,1,3
16.38,23.85,6.0,3,0,Low,Clear,44.14,41.21,0,1,2.6947,1.456,2,0
10.02,18.38,3.0,14,0,Medium,Cloudy,32.5,32.71,0,0,3.2435,1.8343,1,2
12.94,18.47,1.0,18,0,Low,Rainy,37.36,42.04,1,0,2.8872,1.4274,1,3
3.32,4.76,2.0,21,0,Medium,Clear,12.53,41.85,0,0,3.7741,1.4337,0,3
13.49,29.36,1.0,1,1,Medium,Clear,46.97,27.57,0,1,3.4818,2.1764,1,0
0.67,2.53,3.0,23,0,High,Clear,8.87,15.89,0,1,13.2388,3.7761,0,3
18.02,33.92,2.0,16,0,Medium,Clear,56.98,31.87,0,0,3.162,1.8824,2,2
6.35,10.95,2.0,11,0,Medium,Cloudy,22.34,34.79,0,0,3.5181,1.7244,1,1
13.6,10.58,2.0,23,1,High,Foggy,66.35,77.13,0,1,4.8787,0.7779,1,3
4.82,6.14,2.0,16,0,Low,Cloudy,14.14,47.1,0,0,2.9336,1.2739,0,2
8.25,15.71,1.0,9,1,Medium,Clear,32.14,31.51,1,0,3.8958,1.9042,1,1
5.98,13.38,1.0,17,0,Low,Clear,20.44,26.82,1,0,3.4181,2.2375,1,2
10.52,17.81,2.0,18,1,Medium,Clear,40.2,35.44,1,0,3.8213,1.693,1,3
0.68,2.66,4.0,17,0,High,Clear,11.44,15.34,1,0,16.8235,3.9118,0,2
0.5,1.33,1.0,12,0,Low,Clear,4.95,22.56,0,0,9.9,2.66,0,2
2.27,7.53,1.0,13,0,Very High,Clear,19.32,18.09,0,0,8.511,3.3172,0,2
1.39,2.66,1.0,23,1,High,Foggy,12.07,31.35,0,1,8.6835,1.9137,0,3
16.43,29.62,1.0,15,0,Medium,Foggy,58.82,33.28,0,0,3.58,1.8028,2,2
1.98,3.42,1.0,17,0,Low,Cloudy,9.24,34.74,1,0,4.6667,1.7273,0,2
3.29,2.99,1.0,15,1,High,Rainy,16.23,66.02,0,0,4.9331,0.9088,0,2
1.61,1.0,1.0,16,1,Low,Clear,6.4,96.6,0,0,3.9752,0.6211,0,2
12.47,34.91,1.0,6,0,Very High,Clear,71.68,21.43,0,0,5.7482,2.7995,1,1
8.6,22.35,1.0,11,0,Very High,Clear,50.3,23.09,0,0,5.8488,2.5988,1,1
5.52,10.65,4.0,1,0,Medium,Clear,21.71,31.1,0,1,3.933,1.9293,1,0
6.48,13.55,1.0,9,1,High,Clear,32.62,28.69,1,0,5.034,2.091,1,1
10.16,18.96,3.0,4,1,Medium,Clear,36.55,32.15,0,1,3.5974,1.8661,1,0
2.07,8.22,4.0,20,0,Medium,Clear,15.64,15.11,1,0,7.5556,3.971,0,3
8.41,10.58,1.0,12,1,High,Clear,39.14,47.69,0,0,4.654,1.258,1,2
1.78,2.52,1.0,11,0,Low,Cloudy,6.14,42.38,0,0,3.4494,1.4157,0,1
9.12,16.98,2.0,2,0,Medium,Clear,31.93,32.23,0,1,3.5011,1.8618,1,0
0.6,1.0,2.0,5,0,High,Cloudy,9.32,36.0,0,1,15.5333,1.6667,0,0
0.5,3.31,1.0,13,0,Low,Clear,3.0,9.06,0,0,6.0,6.62,0,2
2.38,8.38,1.0,3,0,Medium,Cloudy,14.28,17.04,0,1,6.0,3.521,0,0
4.97,11.13,4.0,12,0,Medium,Cloudy,17.57,26.79,0,0,3.5352,2.2394,0,2
16.22,27.18,2.0,18,0,Low,Rainy,47.56,35.81,1,0,2.9322,1.6757,2,3
10.39,18.68,1.0,17,0,High,Clear,45.84,33.37,1,0,4.4119,1.7979,1,2
10.86,25.04,1.0,2,0,Medium,Cloudy,41.11,26.02,0,1,3.7855,2.3057,1,0
4.43,8.1,1.0,19,0,Medium,Snowy,23.78,32.81,1,0,5.3679,1.8284,0,3
3.4,9.81,1.0,5,1,Low,Rainy,16.68,20.8,0,1,4.9059,2.8853,0,0
3.71,9.03,1.0,15,0,Low,Snowy,17.16,24.65,0,0,4.6253,2.434,0,2
0.5,1.0,1.0,23,0,Low,Cloudy,6.8,30.0,0,1,13.6,2.0,0,3
16.14,30.58,3.0,2,1,Medium,Clear,56.45,31.67,0,1,3.4975,1.8947,2,0
6.91,9.14,1.0,11,1,Medium,Rainy,24.82,45.36,0,0,3.5919,1.3227,1,1
4.62,8.79,2.0,18,0,Low,Cloudy,17.85,31.54,1,0,3.8636,1.9026,0,3
10.34,10.4,1.0,18,1,Low,Cloudy,24.94,59.65,1,0,2.412,1.0058,1,3
5.33,9.4,1.0,23,0,Medium,Cloudy,22.1,34.02,0,1,4.1463,1.7636,1,3
18.48,36.09,2.0,0,0,Medium,Cloudy,64.36,30.72,0,1,3.4827,1.9529,2,0
4.38,3.51,1.0,1,0,Low,Clear,12.88,74.87,0,1,2.9406,0.8014,0,0
2.59,3.34,1.0,12,0,High,Clear,12.68,46.53,0,0,4.8958,1.2896,0,2
7.18,19.27,1.0,12,0,Very High,Rainy,48.94,22.36,0,0,6.8162,2.6838,1,2
19.48,36.68,1.0,1,0,Medium,Rainy,70.75,31.86,0,1,3.6319,1.883,2,0
1.89,5.3,1.0,18,1,Medium,Cloudy,12.09,21.4,1,0,6.3968,2.8042,0,3
7.8,15.83,2.0,21,1,Medium,Clear,28.61,29.56,0,0,3.6679,2.0295,1,3
7.99,20.65,1.0,23,0,Very High,Clear,49.04,23.22,0,1,6.1377,2.5845,1,3
10.57,21.06,2.0,15,0,Medium,Clear,37.55,30.11,0,0,3.5525,1.9924,1,2
1.13,4.67,5.0,11,0,Very High,Clear,14.44,14.52,0,0,12.7788,4.1327,0,1
10.07,16.08,1.0,0,0,Low,Clear,27.19,37.57,0,1,2.7001,1.5968,1,0
1.58,5.13,3.0,16,0,High,Clear,9.48,18.48,0,0,6.0,3.2468,0,2
2.17,6.98,4.0,9,1,High,Cloudy,14.9,18.65,1,0,6.8664,3.2166,0,1
1.6,5.42,3.0,18,0,High,Clear,14.48,17.71,1,0,9.05,3.3875,0,3
15.41,34.73,4.0,6,0,High,Cloudy,66.71,26.62,0,0,4.329,2.2537,2,1
5.42,12.65,1.0,18,0,Medium,Snowy,28.23,25.71,1,0,5.2085,2.3339,1,3
2.27,3.45,1.0,23,0,Medium,Foggy,12.62,39.48,0,1,5.5595,1.5198,0,3
16.37,28.73,5.0,14,1,Medium,Clear,51.54,34.19,0,0,3.1484,1.755,2,2
4.71,7.04,2.0,8,0,Medium,Clear,18.65,40.14,1,0,3.9597,1.4947,0,1
5.79,13.32,1.0,9,0,Medium,Clear,25.61,26.08,1,0,4.4231,2.3005,1,1
3.56,7.92,3.0,22,1,Medium,Clear,17.06,26.97,0,1,4.7921,2.2247,0,3
7.19,10.58,1.0,19,0,Low,Cloudy,21.78,40.78,1,0,3.0292,1.4715,1,3
1.43,3.4,1.0,19,1,Low,Clear,9.01,25.24,1,0,6.3007,2.3776,0,3
3.97,10.58,1.0,3,0,Very High,Rainy,34.53,22.51,0,1,8.6977,2.665,0,0
2.39,4.77,3.0,3,1,Low,Rainy,12.06,30.06,0,1,5.046,1.9958,0,0
8.55,14.83,1.0,4,0,Medium,Clear,31.43,34.59,0,1,3.676,1.7345,1,0
3.15,3.33,3.0,8,0,Medium,Cloudy,14.02,56.76,1,0,4.4508,1.0571,0,1
11.88,21.3,1.0,11,0,Medium,Cloudy,38.99,33.46,0,0,3.282,1.7929,1,1
1.12,2.77,2.0,22,1,Low,Cloudy,9.18,24.26,0,1,8.1964,2.4732,0,3
4.84,15.51,1.0,20,0,High,Clear,28.56,18.72,1,0,5.9008,3.2045,0,3
2.15,5.88,4.0,4,1,High,Clear,16.84,21.94,0,1,7.8326,2.7349,0,0
0.61,1.15,1.0,10,0,Low,Clear,4.79,31.83,0,0,7.8525,1.8852,0,1
1.49,2.25,3.0,22,1,High,Clear,13.03,39.73,0,1,8.745,1.5101,0,3
5.87,12.84,1.0,10,1,Medium,Cloudy,20.46,27.43,0,0,3.4855,2.1874,1,1
3.29,5.23,1.0,12,0,High,Clear,15.4,37.74,0,0,4.6809,1.5897,0,2
14.12,27.11,1.0,13,1,Medium,Clear,48.64,31.25,0,0,3.4448,1.92,1,2
4.51,7.59,2.0,7,0,Medium,Cloudy,22.85,35.65,1,0,5.0665,1.6829,0,1
2.29,5.57,1.0,17,0,High,Clear,15.92,24.67,1,0,6.952,2.4323,0,2
7.68,15.37,2.0,18,0,Medium,Clear,29.14,29.98,1,0,3.7943,2.0013,1,3
9.81,12.42,2.0,11,1,Low,Cloudy,26.06,47.39,0,0,2.6565,1.2661,1,1
1.46,1.0,1.0,11,1,Medium,Rainy,8.08,87.6,0,0,5.5342,0.6849,0,1
1.47,1.55,1.0,17,0,High,Clear,12.56,56.9,1,0,8.5442,1.0544,0,2
0.5,2.7,1.0,9,0,Medium,Clear,5.34,11.11,1,0,10.68,5.4,0,1
10.67,20.75,5.0,6,1,Medium,Clear,38.3,30.85,0,0,3.5895,1.9447,1,1
8.72,19.47,1.0,17,0,High,Snowy,51.21,26.87,1,0,5.8727,2.2328,1,2
5.15,15.91,1.0,11,0,High,Clear,24.05,19.42,0,0,4.6699,3.0893,1,1
14.87,30.45,1.0,13,0,Medium,Cloudy,49.46,29.3,0,0,3.3262,2.0477,1,2
13.11,26.67,2.0,14,1,Medium,Foggy,45.71,29.49,0,0,3.4867,2.0343,1,2
7.04,11.75,2.0,15,1,Medium,Cloudy,25.61,35.95,0,0,3.6378,1.669,1,2
16.22,26.39,4.0,1,1,Low,Clear,41.32,36.88,0,1,2.5475,1.627,2,0
1.84,4.96,4.0,17,0,High,Cloudy,13.8,22.26,1,0,7.5,2.6957,0,2
0.95,1.0,1.0,11,1,High,Clear,7.13,57.0,0,0,7.5053,1.0526,0,1
2.51,4.5,1.0,15,0,Medium,Clear,9.25,33.47,0,0,3.6853,1.7928,0,2
0.5,1.0,2.0,12,1,Low,Clear,4.29,30.0,0,0,8.58,2.0,0,2
6.06,7.66,4.0,19,0,Low,Clear,20.99,47.47,1,0,3.4637,1.264,1,3
0.5,2.85,1.0,17,0,Medium,Clear,6.62,10.53,1,0,13.24,5.7,0,2
1.04,1.81,4.0,2,0,Medium,Foggy,8.24,34.48,0,1,7.9231,1.7404,0,0
4.81,7.14,1.0,22,1,Medium,Clear,19.53,40.42,0,1,4.0603,1.4844,0,3
3.04,5.7,4.0,0,0,Medium,Rainy,17.06,32.0,0,1,5.6118,1.875,0,0
